house_id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,cadastral_number,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_document_date,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_demolition_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,address2,rest,rest,,
6557623,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,ff2c5d7b-d315-4eff-b59e-57f537313434,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Кузнецкого,19,,,,"обл. Свердловская, г. Нижний Тагил, ул. Кузнецкого, д. 19",b90632d0-d32f-4cd7-956f-d1eb8103e077,66:56:0109007:79,12/5/2005,Эксплуатируемый,,1949,,Многоквартирный дом,2,2,2,37,"545,6","495,3",0,0,1605,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,1236-ПА,7/8/2020,Имеется,"ООО ""Стройкомплекс"",г.Нижний Тагил",3-ПСД/УК-2-ТО,3/1/2020,Имеется,3,6/5/2020,Имеется,Снос,,11/1/2027,,11/1/2028,22,"458,3",42,,,,2,"41,5",,,обл. Свердловская,ул. Кузнецкого,д. 19,,
8036413,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,e984728f-0dac-46ec-8f0c-24a4bb8b5be1,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Лебяжинская,4,,,,"обл. Свердловская, г. Нижний Тагил, ул. Лебяжинская, д. 4",b9de1676-2a90-44af-b18b-95e57ac12161,,12/7/2015,Эксплуатируемый,,1949,,Многоквартирный дом,2,2,2,,"749,7","425,5",,,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,2163-ПА,8/15/2018,Имеется,"ООО НПП ""ПроектСтройкомплекс"" Екатеринбург","45/3-15-41,ПЗ",4/3/2015,Имеется,10,6/14/2018,Имеется,Снос,,11/1/2025,,12/1/2026,28,"752,8",39,,,,,,,,обл. Свердловская,ул. Лебяжинская,д. 4,,
8036471,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,e984728f-0dac-46ec-8f0c-24a4bb8b5be1,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Лебяжинская,8,,,,"обл. Свердловская, г. Нижний Тагил, ул. Лебяжинская, д. 8",0346d056-5b9b-41fe-a651-14ad82707a0c,,12/7/2015,Эксплуатируемый,,1953,,Многоквартирный дом,2,2,2,,"728,5","441,5",0,,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,3011-ПА,12/6/2018,Имеется,"ООО НПП ""ПроектСтройкомплекс"" Екатеринбург",45/3-15-41.ПЗ,4/13/2015,Имеется,11,6/14/2018,Имеется,Снос,,11/1/2025,,12/1/2026,26,"726,8",33,,,,,,,,обл. Свердловская,ул. Лебяжинская,д. 8,,
8036486,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,e984728f-0dac-46ec-8f0c-24a4bb8b5be1,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Лебяжинская,10,,,,"обл. Свердловская, г. Нижний Тагил, ул. Лебяжинская, д. 10",7f6954c2-13ca-445d-b390-c404410cc915,,12/7/2015,Эксплуатируемый,,1953,,Многоквартирный дом,2,2,2,,"725,1","439,2",,,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,2165-ПА,8/15/2018,Имеется,"ООО НПП №Проект Стройкомплекс"" Екатеринбург",45/3-15-44ПЗ,4/13/2015,Имеется,12,6/14/2018,Имеется,Снос,,11/1/2025,,12/1/2026,25,"685,6",38,,,,1,"39,4",,,обл. Свердловская,ул. Лебяжинская,д. 10,,
8036501,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,e984728f-0dac-46ec-8f0c-24a4bb8b5be1,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Лебяжинская,12,,,,"обл. Свердловская, г. Нижний Тагил, ул. Лебяжинская, д. 12",44a9a653-c4d1-4308-8cc4-c1643a3fc4b8,66:56:0107001:127,1/23/2007,Эксплуатируемый,,1949,,Многоквартирный дом,2,3,2,,"688,4","688,4",0,0,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,1510-ПА,8/19/2020,Имеется,"ЗАО ""Стройкомплекс"",г.Нижний Тагил,2020г.",2-ПСД/УК-2-ТО,4/1/2020,Имеется,6,7/23/2020,Имеется,Снос,,11/1/2027,,12/1/2027,24,"695,3",40,,,,,,,,обл. Свердловская,ул. Лебяжинская,д. 12,,
6698263,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,e984728f-0dac-46ec-8f0c-24a4bb8b5be1,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Лебяжинская,14,,,,"обл. Свердловская, г. Нижний Тагил, ул. Лебяжинская, д. 14",2cedc47e-cf10-4bb1-a5b9-0265d7424603,,12/7/2015,Эксплуатируемый,,1949,,Многоквартирный дом,2,2,2,43,"811,8","540,3",0,,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,2160-ПА,8/15/2018,Имеется,"ООО НПП ""Проект Стройкомплекс"" Екатеринбург",45/3-15-46.ПЗ,4/13/2015,Имеется,13,6/14/2018,Имеется,Снос,,11/1/2025,,12/1/2026,26,"720,3",43,,,,,,,,обл. Свердловская,ул. Лебяжинская,д. 14,,
8036534,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,e984728f-0dac-46ec-8f0c-24a4bb8b5be1,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Лебяжинская,16,,,,"обл. Свердловская, г. Нижний Тагил, ул. Лебяжинская, д. 16",3cf15f75-7d6b-40fc-9ede-4e8bed24495a,66:56:0107001:132,1/23/2007,Эксплуатируемый,,1949,,Многоквартирный дом,2,2,2,,"764,2","713,3",,,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,2162-ПА,8/15/2018,Имеется,"ООО НПП ""ПроектСтройкомплекс"" Екатеринбург",45/3-15-47.ПЗ,4/13/2015,Имеется,14,6/14/2018,Имеется,Снос,,11/1/2025,,12/1/2026,24,"714,2",41,,,,,,,,обл. Свердловская,ул. Лебяжинская,д. 16,,
9176706,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,26fc2caa-1d1b-457d-b0e9-9f875c2a5a7f,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Московская,9,,,,"обл. Свердловская, г. Нижний Тагил, ул. Московская, д. 9",d293eb91-dd47-4cd6-9a07-52b0e9a275da,,12/7/2015,Эксплуатируемый,,1940,,Многоквартирный дом,2,2,1,17,"282,3","282,3",0,0,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,263-ПА,1/30/2018,Имеется,"ЗАО ""НТ ГОСТ""",34-15,8/28/2015,Имеется,13,12/21/2017,Имеется,Снос,,11/1/2025,,11/1/2026,12,"282,3",15,,,,,,,,обл. Свердловская,ул. Московская,д. 9,,
9389669,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,72e02a7f-e7ba-49fb-9628-7e03b1cc9028,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Нефтебазы,2,,,,"обл. Свердловская, г. Нижний Тагил, ул. Нефтебазы, д. 2",46bcd7d7-998b-4617-819c-45c1a1c8c535,,,Эксплуатируемый,,1989,,Многоквартирный дом,1,1,1,11,"145,5","145,5",0,0,,Не имеется,,,,,,,Физический износ,,78-ПА,1/20/2021,Имеется,"МБУ ""Тагилгражданпроект"",г.Нижний Тагил",31.763.8972-2-ТЗ,9/1/2020,Имеется,12,12/22/2020,Имеется,Снос,,11/1/2020,,12/1/2020,,,,,,,,,,,обл. Свердловская,ул. Нефтебазы,д. 2,,
8077291,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,3c86e3bf-6252-412b-a7f7-3776ad106b82,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Никитина,5,,,,"обл. Свердловская, г. Нижний Тагил, ул. Никитина, д. 5",991e36c0-a3f1-42bc-b11f-8450fdaa2ee7,66:56:0204016:9,12/30/1999,Эксплуатируемый,1958,1958,,Многоквартирный дом,2,2,2,28,"594,9","574,9",0,20,2786,Не заполнено,,,,,,,Физический износ,,1087,6/17/2013,Имеется,,,,Не имеется,18,3/15/2013,Имеется,Снос,,12/31/2022,,12/31/2023,7,"128,9",6,21,"393,1",22,3,"52,9","20256,27",512,обл. Свердловская,ул. Никитина,д. 5,,
9083446,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,c6ef1e41-6077-4747-abae-d10d61c119d7,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Носова,30,,,,"обл. Свердловская, г. Нижний Тагил, ул. Носова, д. 30",68e19c6f-ff08-4a0c-a0ab-1616043386e4,66:56:0109011:103,9/5/2005,Выведенный из эксплуатации,1917,1917,,Многоквартирный дом,2,2,2,9,"108,5","108,5",0,0,612,Не имеется,,,,,,,Физический износ,,2656-ПА,12/11/2014,Имеется,,,,Не имеется,18,8/26/2014,Имеется,Снос,,12/31/2021,12/26/2020,12/31/2022,,,,6,"108,3",8,,,"4869,05",115,обл. Свердловская,ул. Носова,д. 30,,
9370795,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,ac3b3437-a244-4347-942e-688e57f87d07,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Октябрьская,23,,,,"обл. Свердловская, г. Нижний Тагил, ул. Октябрьская, д. 23",0c7fe3d5-b18b-4284-9e9e-2a33ad1968c9,,,Эксплуатируемый,,1952,,Многоквартирный дом,1,1,1,10,"103,3","103,3",0,0,,Не имеется,,,,,,,Физический износ,,2712-ПА,10/31/2018,Имеется,"ООО ""НТ ГОСТ""",30-18,8/31/2018,Имеется,25,9/13/2018,Имеется,Снос,,11/1/2026,,11/1/2027,6,"101,3",10,,,,,,,,обл. Свердловская,ул. Октябрьская,д. 23,,
9083377,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,9789672d-51d6-4bc6-a996-446b00bbf7d0,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Пиритная,38,,,,"обл. Свердловская, г. Нижний Тагил, ул. Пиритная, д. 38",9a763e32-3194-45f8-8e7c-4fac7e6139f5,66:56:0208008:004,8/15/2002,Эксплуатируемый,1962,1962,,Многоквартирный дом,2,2,2,38,"438,6","405,8",0,"32,8",1540,Не имеется,,,,,,,Физический износ,,2531,10/21/2013,Имеется,,,,Не имеется,24,7/25/2013,Имеется,Снос,,9/1/2025,,12/31/2025,10,"176,4",18,12,"229,4",20,,,"14914,17","422,6",обл. Свердловская,ул. Пиритная,д. 38,,
9175528,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,097bb881-1292-4fbc-8b91-e72fca008ca4,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,пер,Полюсный,16,,,,"обл. Свердловская, г. Нижний Тагил, пер. Полюсный, д. 16",f481c3a4-8144-4636-998f-f8a552d1efc8,,12/7/2015,Эксплуатируемый,,1953,,Многоквартирный дом,2,2,1,20,"409,5","273,7",,,,Не имеется,,,,,Не заполнено,Не заполнено,Физический износ,,1293-ПА,4/26/2018,Имеется,"СОГУП ""Обласной центр недвижимости""-филиал Горнозаводское БТИ""",25,2/5/2018,Имеется,1,3/1/2018,Имеется,Снос,,11/1/2025,,12/1/2026,18,"407,9",20,,,,,,,,обл. Свердловская,пер. Полюсный,д. 16,,
8915206,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,097bb881-1292-4fbc-8b91-e72fca008ca4,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,пер,Полюсный,18,,,,"обл. Свердловская, г. Нижний Тагил, пер. Полюсный, д. 18",12b81173-800d-49d2-af3e-8410c30acd1d,,12/7/2015,Эксплуатируемый,,1953,,Многоквартирный дом,2,2,1,25,"406,5","406,5",0,,,Не имеется,,,67,6/28/2017,Не заполнено,Не заполнено,Физический износ,,2609-ПА,10/27/2017,Имеется,"ЗАО ""Стройкомплекс"" г.Нижний Тагил",418,1/1/2016,Имеется,7,9/6/2017,Имеется,Снос,,11/1/2025,,6/1/2026,18,"406,3",25,,,,,,,,обл. Свердловская,пер. Полюсный,д. 18,,
9083431,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,0998b17a-5f2d-4fc9-9fc1-f5393121f988,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Продснаба,5,,,,"обл. Свердловская, г. Нижний Тагил, ул. Продснаба, д. 5",7c5636a9-c7e1-4f8e-b350-0f1556f9e4d6,66:56:0202001:75,10/24/2005,Выведенный из эксплуатации,1952,1952,,Многоквартирный дом,1,1,8,7,"248,8","228,7",0,21,1423,Не имеется,,,,,,,Физический износ,,198-ПА,2/4/2014,Имеется,,,,Не имеется,39,11/21/2013,Имеется,Снос,,9/1/2025,,12/31/2025,4,"131,9",7,,,,4,"96,8",,,обл. Свердловская,ул. Продснаба,д. 5,,
9083430,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,0998b17a-5f2d-4fc9-9fc1-f5393121f988,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Продснаба,8,,,,"обл. Свердловская, г. Нижний Тагил, ул. Продснаба, д. 8",fe99e252-9e3f-8005-ef75-e5432ac6a5ba,,,Выведенный из эксплуатации,,,,Жилой дом блокированной застройки,1,1,2,1,"87,6","87,6",0,0,,Не имеется,,,,,,,Физический износ,,199-ПА,2/4/2014,Имеется,"СОГУП ""Областной центр недвижимости""-Горнозаводское бюро технической инвентаризации""",,1/24/2011,Имеется,36,11/21/2013,Имеется,Снос,,11/1/2021,12/31/2018,11/1/2022,,,,3,"43,1",0,3,"44,5",,,обл. Свердловская,ул. Продснаба,д. 8,,
9345204,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,0998b17a-5f2d-4fc9-9fc1-f5393121f988,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Продснаба,11,,,,"обл. Свердловская, г. Нижний Тагил, ул. Продснаба, д. 11",48c97611-7b61-4a9e-8893-38b8caa678db,66:56:0202001:92,7/2/2012,Эксплуатируемый,,,,Многоквартирный дом,1,1,2,4,"61,9","61,9",0,0,1782,Не имеется,,,,,,,Физический износ,,1251-ПА,5/30/2017,Имеется,территориальное Управление Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по Свердловской области,01-09-15-37-01/2121,3/22/2017,Имеется,4,3/22/2017,Имеется,Снос,,11/1/2025,,11/1/2026,1,"31,1",2,,,,1,"30,8",,,обл. Свердловская,ул. Продснаба,д. 11,,
9083442,92b30014-4d52-4e2e-892d-928142b924bf,,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,0998b17a-5f2d-4fc9-9fc1-f5393121f988,обл,Свердловская,,г. Нижний Тагил,г,Нижний Тагил,ул,Продснаба,19,,,,"обл. Свердловская, г. Нижний Тагил, ул. Продснаба, д. 19",b9e6a159-a9fa-4fa4-a34d-25619fb4a4e7,66:56:0202001:112,10/24/2005,Выведенный из эксплуатации,1954,1954,,Многоквартирный дом,1,1,2,1,"86,7","76,7",0,10,1046,Не имеется,,,,,,,Физический износ,,1175-ПА,6/25/2014,Имеется,,,,Не имеется,10,4/4/2014,Имеется,Снос,,9/1/2025,,12/31/2025,2,"38,8",1,,,,1,"37,9",,,обл. Свердловская,ул. Продснаба,д. 19,,
